time,week,boxID,season,subject_id,building_id,gender,age_group,thermal_sensation,thermal_preference,thermal_acceptability,clo,met,air_con,blind_curtain,window,door,heater,fan_portable,ta,vel,rh,tg,t_out_min,t_out_max,rain_out,sunshine_out,rh_out_9am,t_out_mean,rh_out_mean,running_mean_t_out,utci_am,utci_pm,tr,top,vel_r,pmv,adaptive_tmp_cmf,adaptive_acceptability_80,set,city,country,climate,cooling_type,building_type,pmv_7point,discrepancy,thermal_sensation_3point,pmv_3point,age,personal_mean_discrepancy,personal_discrepancy_variance,personal_discrepancy_std,personal_mean_clo,day_hour,year
2/12/2021 16:22,5,7,summer,130,1,female,55 - 64,0,0,1,0.7,1.1,1,0,1,1,0,0,24.51,0.02,65.37,24.54,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,24.55,24.54,0.05,0.26,25.8,TRUE,25.7,brisbane,australia,humid subtropical,air conditioned,office,0,0.26,0,0,60,0.57,0.46,0.68,0.64,16,2021
2/12/2021 17:27,5,11,summer,131,1,male,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,23.74,0.02,72.81,24.8,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,25.2,24.75,0.05,0.26,25.8,TRUE,25.9,brisbane,australia,humid subtropical,air conditioned,office,0,1.26,-1,0,40,0.28,1.94,1.39,0.70,17,2021
3/12/2021 8:47,5,10,summer,129,1,male,25 - 34,-1,0,1,0.7,1.1,1,0,1,1,0,0,25.14,0.3,69.54,24.16,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,22.24,24.08,0.33,-0.26,25.8,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.74,-1,0,30,0.45,0.26,0.51,0.70,8,2021
3/12/2021 8:49,5,6,summer,128,1,female,25 - 34,0,0,1,0.5,1.1,1,0,1,1,0,0,23.28,0.04,67.67,23.01,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,22.85,23.02,0.07,-0.63,25.8,TRUE,22.4,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.63,0,-1,30,0.29,0.75,0.87,0.53,8,2021
3/12/2021 9:09,5,12,summer,135,1,male,45 - 54,0,0,1,0.7,1.4,1,0,1,1,0,0,23.7,0.57,78.92,23.71,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,23.74,23.71,0.69,0.07,25.8,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,0,0.07,0,0,50,0.64,0.56,0.75,0.73,9,2021
3/12/2021 9:19,5,8,summer,127,1,female,45 - 54,1,-1,1,0.7,1.1,1,0,1,1,0,0,24.98,0.19,73.53,24.67,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,24.21,24.66,0.22,0.12,25.8,TRUE,25.8,brisbane,australia,humid subtropical,air conditioned,office,0,-0.88,1,0,50,0.09,0.65,0.81,0.70,9,2021
3/12/2021 10:11,5,2,summer,132,1,male,18 - 24,-1,0,1,0.6,1.1,1,0,1,1,0,0,24.95,0.59,72.66,24.54,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,23.34,24.48,0.62,-0.67,25.8,TRUE,22.3,brisbane,australia,humid subtropical,air conditioned,office,-1,0.33,-1,-1,20,0.48,1.51,1.23,0.69,10,2021
3/12/2021 12:31,5,7,summer,130,1,female,55 - 64,0,0,1,0.3,1.1,1,0,1,1,0,0,24.8,0.02,63.9,24.8,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,24.8,24.8,0.05,-0.56,25.8,TRUE,22.6,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.56,0,-1,60,0.57,0.46,0.68,0.64,12,2021
3/12/2021 13:30,5,10,summer,129,1,male,25 - 34,0,-1,1,0.7,1.1,1,0,1,1,0,0,24.65,0.24,70.71,24.22,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,23.49,24.19,0.27,-0.14,25.8,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.14,0,0,30,0.45,0.26,0.51,0.70,13,2021
3/12/2021 15:55,5,2,summer,132,1,male,18 - 24,-1,-1,1,0.5,1.1,1,1,1,1,0,0,24.1,0.19,69.76,24.54,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,25.18,24.55,0.22,-0.42,25.8,TRUE,24,brisbane,australia,humid subtropical,air conditioned,office,0,0.58,-1,0,20,0.48,1.51,1.23,0.69,15,2021
3/12/2021 16:07,5,12,summer,135,1,male,45 - 54,-2,1,0,0.7,1.1,1,0,1,1,0,0,25.27,0.61,71.98,24.28,20.5,23,30.2,0,94,22.43,92.5,25.9,21.8,23.6,21.3,24.13,0.64,-0.51,25.8,TRUE,22.5,brisbane,australia,humid subtropical,air conditioned,office,-1,1.49,-1,-1,50,0.64,0.56,0.75,0.73,16,2021
14/3/2022 12:25,6,11,summer,11,10,male,35 - 44,1,-1,1,0.7,1.1,1,0,1,1,0,0,24.87,0.1,62.78,25.44,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,26,25.44,0.13,0.45,26.3,TRUE,26.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.55,1,0,40,0.19,0.29,0.54,0.73,12,2021
14/3/2022 12:40,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.1,1,1,1,1,0,0,24.3,0.02,62.02,24.67,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,24.81,24.65,0.05,-0.17,26.3,TRUE,24,brisbane,australia,humid subtropical,air conditioned,office,0,-0.17,0,0,60,-0.18,0.51,0.72,0.65,12,2021
14/3/2022 13:34,6,1,summer,15,11,female,55 - 64,-1,1,0,0.6,1.1,1,0,1,1,0,0,24.68,0.02,59.14,25.18,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,25.37,25.16,0.05,0.18,26.3,TRUE,25.3,brisbane,australia,humid subtropical,air conditioned,office,0,1.18,-1,0,60,0.60,1.02,1.01,0.71,13,2021
14/3/2022 16:02,6,1,summer,15,11,female,55 - 64,0,0,1,0.6,1.4,1,0,1,1,0,0,25.07,0.05,59.9,25.56,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,25.88,25.54,0.17,0.76,26.3,TRUE,26.4,brisbane,australia,humid subtropical,air conditioned,office,1,0.76,0,1,60,0.60,1.02,1.01,0.71,16,2021
14/3/2022 16:03,6,9,summer,13,11,female,35 - 44,-2,0,1,0.5,1.1,1,0,1,1,0,0,23.82,0.23,67.56,23.53,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,23.05,23.51,0.26,-0.91,26.3,TRUE,22.1,brisbane,australia,humid subtropical,air conditioned,office,-1,1.09,-1,-1,40,0.75,0.89,0.94,0.79,16,2021
14/3/2022 16:20,6,3,summer,10,11,female,45 - 54,-2,1,1,0.5,1.1,1,0,1,1,0,0,25.11,0,59.1,25.12,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,25.12,25.12,0.03,0.02,26.3,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,2.02,-1,0,50,0.22,1.27,1.12,0.59,16,2021
14/3/2022 16:21,6,4,summer,9,11,female,45 - 54,1,-1,1,0.5,1.1,1,0,1,1,0,0,24.16,0.28,67.14,24.22,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,24.33,24.22,0.31,-0.76,26.3,TRUE,22.6,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.76,1,-1,50,-0.51,0.85,0.92,0.77,16,2021
14/3/2022 16:35,6,9,summer,13,11,female,35 - 44,-2,1,1,0.5,1.1,1,0,1,1,0,0,23.55,0.11,66.79,23.59,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,23.63,23.59,0.14,-0.52,26.3,TRUE,23,brisbane,australia,humid subtropical,air conditioned,office,-1,1.48,-1,-1,40,0.75,0.89,0.94,0.79,16,2021
14/3/2022 17:03,6,10,summer,20,11,female,55 - 64,1,0,1,0.5,1.1,1,1,1,1,0,0,24.79,0.08,61.8,24.36,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,23.98,24.36,0.11,-0.2,26.3,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,-1.20,1,0,60,-0.18,0.51,0.72,0.65,17,2021
14/3/2022 17:35,6,11,summer,11,10,male,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,25.3,0.16,63.95,25.3,18.6,28.7,0,10.9,59,26.9,56,27.3,19.8,21.1,25.3,25.3,0.19,0.29,26.3,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.29,0,0,40,0.19,0.29,0.54,0.73,17,2021
15/3/2022 8:49,6,8,summer,14,11,male,25 - 34,2,-1,1,1,1.7,1,0,1,1,0,1,24.3,0.06,65.06,23.71,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.27,23.72,0.27,1.12,26.2,TRUE,30,brisbane,australia,humid subtropical,air conditioned,office,1,-0.88,1,1,30,-0.03,0.31,0.56,0.95,8,2021
15/3/2022 8:54,6,4,summer,9,11,female,45 - 54,2,-1,1,0.5,1.7,1,1,1,1,0,0,23.17,0.21,66.75,23.77,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.71,23.8,0.42,0.39,26.2,TRUE,24.7,brisbane,australia,humid subtropical,air conditioned,office,0,-1.61,1,0,50,-0.51,0.85,0.92,0.77,8,2021
15/3/2022 9:03,6,11,summer,11,10,male,35 - 44,0,0,1,0.7,1.7,1,0,1,1,0,0,24.4,0.16,69.85,25.05,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.9,25.06,0.37,1,26.2,TRUE,28.4,brisbane,australia,humid subtropical,air conditioned,office,1,1.00,0,1,40,0.19,0.29,0.54,0.73,9,2021
15/3/2022 9:04,6,3,summer,10,11,female,45 - 54,0,0,1,0.5,1.1,1,0,1,1,0,0,24.88,0.16,62.07,24.54,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.09,24.53,0.19,-0.39,26.2,TRUE,23.9,brisbane,australia,humid subtropical,air conditioned,office,0,-0.39,0,0,50,0.22,1.27,1.12,0.59,9,2021
15/3/2022 9:04,6,10,summer,20,11,female,55 - 64,1,-1,1,1,1.1,1,1,1,1,0,0,23.68,0,65.22,23.85,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.85,23.85,0.03,0.48,26.2,TRUE,27.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.52,1,0,60,-0.18,0.51,0.72,0.65,9,2021
15/3/2022 9:14,6,7,summer,136,11,male,45 - 54,0,0,1,0.5,1.7,1,0,1,1,0,0,23.8,0.19,68.15,24.22,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.84,24.24,0.4,0.53,26.2,TRUE,25.3,brisbane,australia,humid subtropical,air conditioned,office,1,0.53,0,1,50,-0.11,0.20,0.44,0.50,9,2021
15/3/2022 9:20,6,9,summer,13,11,female,35 - 44,1,-1,1,1.2,1.7,1,0,1,1,0,0,25.28,0.15,62,24.99,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.62,24.98,0.36,1.34,26.2,TRUE,32.4,brisbane,australia,humid subtropical,air conditioned,office,1,0.34,1,1,40,0.75,0.89,0.94,0.79,9,2021
15/3/2022 10:01,6,1,summer,15,11,female,55 - 64,1,-1,1,0.7,1.7,1,0,1,1,0,0,23.59,0.19,68.48,24.03,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.68,24.05,0.4,0.76,26.2,TRUE,27.3,brisbane,australia,humid subtropical,air conditioned,office,1,-0.24,1,1,60,0.60,1.02,1.01,0.71,10,2021
15/3/2022 10:13,6,8,summer,14,11,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,1,24.93,0.19,68.18,24.48,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.82,24.46,0.22,0.51,26.2,TRUE,27.7,brisbane,australia,humid subtropical,air conditioned,office,1,0.51,0,1,30,-0.03,0.31,0.56,0.95,10,2021
15/3/2022 11:35,6,9,summer,13,11,female,35 - 44,1,0,1,1.2,1.7,1,0,1,1,0,0,25.02,0.06,64.07,25.18,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.3,25.18,0.27,1.43,26.2,TRUE,32.6,brisbane,australia,humid subtropical,air conditioned,office,1,0.43,1,1,40,0.75,0.89,0.94,0.79,11,2021
15/3/2022 11:39,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.4,1,1,1,1,0,0,24.81,0.14,66.17,24.16,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.36,24.15,0.26,0.2,26.2,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.20,0,0,60,-0.18,0.51,0.72,0.65,11,2021
15/3/2022 12:45,6,11,summer,11,10,male,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,25.32,0.18,72.49,25.44,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.61,25.44,0.21,0.37,26.2,TRUE,26.9,brisbane,australia,humid subtropical,air conditioned,office,0,1.37,-1,0,40,0.19,0.29,0.54,0.73,12,2021
15/3/2022 12:59,6,1,summer,15,11,female,55 - 64,-2,1,0,0.7,1.1,1,0,1,1,0,0,24.47,0.06,66.71,24.73,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.92,24.72,0.09,0.31,26.2,TRUE,26,brisbane,australia,humid subtropical,air conditioned,office,0,2.31,-1,0,60,0.60,1.02,1.01,0.71,12,2021
15/3/2022 13:36,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.1,1,1,1,1,0,0,24.84,0.08,67.72,24.22,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.67,24.22,0.11,-0.19,26.2,TRUE,23.8,brisbane,australia,humid subtropical,air conditioned,office,0,-0.19,0,0,60,-0.18,0.51,0.72,0.65,13,2021
15/3/2022 13:37,6,8,summer,14,11,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,1,24.54,0.17,71.98,24.22,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.78,24.21,0.2,0.49,26.2,TRUE,27.9,brisbane,australia,humid subtropical,air conditioned,office,0,0.49,0,0,30,-0.03,0.31,0.56,0.95,13,2021
15/3/2022 15:00,6,3,summer,10,11,female,45 - 54,0,0,1,0.5,1.1,0,0,1,1,0,0,24.69,0.02,64.84,25.05,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.19,25.04,0.05,-0.01,26.2,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,-0.01,0,0,50,0.22,1.27,1.12,0.59,15,2021
15/3/2022 15:01,6,11,summer,11,10,male,35 - 44,1,-1,1,0.7,1.4,1,0,1,1,0,0,25.22,0.1,71.25,25.44,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.66,25.44,0.22,0.9,26.2,TRUE,27.9,brisbane,australia,humid subtropical,air conditioned,office,1,-0.10,1,1,40,0.19,0.29,0.54,0.73,15,2021
15/3/2022 15:03,6,9,summer,13,11,female,35 - 44,0,0,1,0.8,1.1,1,0,1,1,0,0,25.56,0.18,65.64,25.18,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.64,25.17,0.21,0.41,26.2,TRUE,27,brisbane,australia,humid subtropical,air conditioned,office,0,0.41,0,0,40,0.75,0.89,0.94,0.79,15,2021
15/3/2022 15:49,6,8,summer,14,11,male,25 - 34,1,-1,1,1,1.1,1,0,1,1,0,1,24.15,0.13,72.59,24.16,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,24.17,24.16,0.16,0.53,26.2,TRUE,28,brisbane,australia,humid subtropical,air conditioned,office,1,-0.47,1,1,30,-0.03,0.31,0.56,0.95,15,2021
15/3/2022 15:57,6,7,summer,136,11,male,45 - 54,-1,1,1,0.5,1.1,1,0,1,1,0,0,24,0.16,70.45,23.85,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.65,23.85,0.19,-0.58,26.2,TRUE,23.3,brisbane,australia,humid subtropical,air conditioned,office,-1,0.42,-1,-1,50,-0.11,0.20,0.44,0.50,15,2021
15/3/2022 16:06,6,4,summer,9,11,female,45 - 54,1,-1,1,0.5,1.1,1,1,1,1,0,0,24.16,0.28,70.14,24.61,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.44,24.64,0.31,-0.58,26.2,TRUE,23.2,brisbane,australia,humid subtropical,air conditioned,office,-1,-1.58,1,-1,50,-0.51,0.85,0.92,0.77,16,2021
15/3/2022 16:10,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.1,1,1,1,1,0,0,24.48,0.11,67.67,24.03,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.55,24.03,0.14,-0.36,26.2,TRUE,23.5,brisbane,australia,humid subtropical,air conditioned,office,0,-0.36,0,0,60,-0.18,0.51,0.72,0.65,16,2021
15/3/2022 16:36,6,1,summer,15,11,female,55 - 64,-2,1,0,0.7,1.1,1,0,1,1,0,0,25.34,0.1,64.82,25.24,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,25.14,25.24,0.13,0.42,26.2,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,0,2.42,-1,0,60,0.60,1.02,1.01,0.71,16,2021
15/3/2022 17:06,6,8,summer,14,11,male,25 - 34,0,0,1,1,1.1,1,0,1,1,0,1,24,0.08,72.42,23.97,19.3,27.6,0,6.5,65,25.93,62,27.2,18.1,20.7,23.94,23.97,0.11,0.59,26.2,TRUE,27.7,brisbane,australia,humid subtropical,air conditioned,office,1,0.59,0,1,30,-0.03,0.31,0.56,0.95,17,2021
16/3/2022 8:01,6,4,summer,9,11,female,45 - 54,1,-1,0,0.7,1.7,1,1,1,1,0,0,22.79,0.18,65.62,23.08,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.5,23.09,0.39,0.57,26,TRUE,26.2,brisbane,australia,humid subtropical,air conditioned,office,1,-0.43,1,1,50,-0.51,0.85,0.92,0.77,8,2021
16/3/2022 8:54,6,8,summer,14,11,male,25 - 34,1,-1,1,0.9,1.1,1,0,1,1,0,0,24.94,0.13,67.31,24.36,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.68,24.35,0.16,0.43,26,TRUE,27.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.57,1,0,30,-0.03,0.31,0.56,0.95,8,2021
16/3/2022 9:01,6,7,summer,136,11,male,45 - 54,0,0,1,0.5,1.7,1,0,1,1,0,0,24.72,0.34,66.75,23.85,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,22.01,23.77,0.55,0.25,26,TRUE,24.7,brisbane,australia,humid subtropical,air conditioned,office,0,0.25,0,0,50,-0.11,0.20,0.44,0.50,9,2021
16/3/2022 9:05,6,11,summer,11,10,male,35 - 44,0,0,1,0.7,1.1,1,0,0,1,0,0,24.53,0.23,71.28,24.99,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,25.74,25.01,0.26,0.13,26,TRUE,25.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.13,0,0,40,0.19,0.29,0.54,0.73,9,2021
16/3/2022 9:39,6,12,summer,12,12,female,35 - 44,-2,1,1,0.5,1.7,1,0,1,1,0,0,23.61,0.18,65.81,23.27,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,22.78,23.26,0.39,0.32,26,TRUE,24.2,brisbane,australia,humid subtropical,air conditioned,office,0,2.32,-1,0,40,1.36,5.15,2.27,1.00,9,2021
16/3/2022 10:15,6,9,summer,13,11,female,35 - 44,0,0,1,0.7,1.7,1,0,1,1,0,0,24.06,0.13,68.76,23.91,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.73,23.91,0.34,0.82,26,TRUE,27.3,brisbane,australia,humid subtropical,air conditioned,office,1,0.82,0,1,40,0.75,0.89,0.94,0.79,10,2021
16/3/2022 10:18,6,1,summer,15,11,female,55 - 64,0,0,1,0.8,1.7,1,0,1,1,0,0,23.1,0,67.71,24.61,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,24.61,24.61,0.21,0.95,26,TRUE,27.9,brisbane,australia,humid subtropical,air conditioned,office,1,0.95,0,1,60,0.60,1.02,1.01,0.71,10,2021
16/3/2022 10:26,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.7,1,1,1,1,0,0,24.11,0.05,65.91,23.77,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.54,23.78,0.26,0.63,26,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,1,0.63,0,1,60,-0.18,0.51,0.72,0.65,10,2021
16/3/2022 11:30,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.1,1,1,1,1,0,0,24.37,0.12,65.42,24.16,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.92,24.16,0.15,-0.37,26,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.37,0,0,60,-0.18,0.51,0.72,0.65,11,2021
16/3/2022 11:57,6,9,summer,13,11,female,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,24.03,0.14,67.92,23.85,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.63,23.85,0.17,-0.08,26,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,0,0.92,-1,0,40,0.75,0.89,0.94,0.79,11,2021
16/3/2022 12:57,6,1,summer,15,11,female,55 - 64,-1,1,1,0.8,1.1,1,0,1,1,0,0,24.34,0.04,63.62,24.99,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,25.36,24.96,0.07,0.48,26,TRUE,26.8,brisbane,australia,humid subtropical,air conditioned,office,0,1.48,-1,0,60,0.60,1.02,1.01,0.71,12,2021
16/3/2022 13:18,6,8,summer,14,11,male,25 - 34,1,-1,1,0.7,1.7,1,0,1,1,0,1,24.69,0.13,68.84,24.54,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,24.36,24.54,0.34,0.94,26,TRUE,28,brisbane,australia,humid subtropical,air conditioned,office,1,-0.06,1,1,30,-0.03,0.31,0.56,0.95,13,2021
16/3/2022 13:28,6,7,summer,136,11,male,45 - 54,0,0,1,0.5,1.1,1,0,1,1,0,0,24.48,0.2,66.52,24.36,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,24.18,24.36,0.23,-0.53,26,TRUE,23.4,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.53,0,-1,50,-0.11,0.20,0.44,0.50,13,2021
16/3/2022 14:01,6,9,summer,13,11,female,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,24.16,0.22,69.16,23.97,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.66,23.96,0.25,-0.2,26,TRUE,24.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.80,-1,0,40,0.75,0.89,0.94,0.79,14,2021
16/3/2022 14:13,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.1,1,1,1,1,0,0,24.31,0.04,64.83,24.1,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.98,24.11,0.07,-0.27,26,TRUE,23.6,brisbane,australia,humid subtropical,air conditioned,office,0,-0.27,0,0,60,-0.18,0.51,0.72,0.65,14,2021
16/3/2022 14:41,6,8,summer,14,11,male,25 - 34,1,-1,1,0.7,1.1,1,0,1,1,0,1,24.12,0.1,71.72,24.54,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,24.96,24.54,0.13,0.25,26,TRUE,26,brisbane,australia,humid subtropical,air conditioned,office,0,-0.75,1,0,30,-0.03,0.31,0.56,0.95,14,2021
16/3/2022 14:49,6,11,summer,11,10,male,35 - 44,1,-1,1,0.7,1.7,1,0,1,1,0,0,25.29,0.13,70.88,25.69,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,26.15,25.69,0.34,1.17,26,TRUE,29.1,brisbane,australia,humid subtropical,air conditioned,office,1,0.17,1,1,40,0.19,0.29,0.54,0.73,14,2021
16/3/2022 15:11,6,9,summer,13,11,female,35 - 44,1,0,1,0.7,3,1,0,1,1,0,0,24.14,0.2,70.1,23.77,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.2,23.75,0.8,1.99,26,TRUE,31.7,brisbane,australia,humid subtropical,air conditioned,office,2,0.99,1,1,40,0.75,0.89,0.94,0.79,15,2021
16/3/2022 15:55,6,8,summer,14,11,male,25 - 34,0,0,1,0.7,1.1,1,0,1,1,0,1,24.44,0.08,71.61,24.42,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,24.4,24.42,0.11,0.27,26,TRUE,25.8,brisbane,australia,humid subtropical,air conditioned,office,0,0.27,0,0,30,-0.03,0.31,0.56,0.95,15,2021
16/3/2022 15:55,6,1,summer,15,11,female,55 - 64,0,0,1,0.8,1.1,1,0,1,1,0,0,25.12,0.08,63.77,25.44,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,25.72,25.44,0.11,0.65,26,TRUE,27.4,brisbane,australia,humid subtropical,air conditioned,office,1,0.65,0,1,60,0.60,1.02,1.01,0.71,15,2021
16/3/2022 16:00,6,10,summer,20,11,female,55 - 64,0,0,1,0.5,1.7,1,1,1,1,0,0,24.53,0.06,66.99,24.22,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.99,24.23,0.27,0.74,26,TRUE,25.4,brisbane,australia,humid subtropical,air conditioned,office,1,0.74,0,1,60,-0.18,0.51,0.72,0.65,16,2021
16/3/2022 16:16,6,7,summer,136,11,male,45 - 54,0,0,1,0.5,1.1,1,0,1,1,0,0,23.89,0.08,69.94,24.1,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,24.28,24.1,0.11,-0.27,26,TRUE,23.7,brisbane,australia,humid subtropical,air conditioned,office,0,-0.27,0,0,50,-0.11,0.20,0.44,0.50,16,2021
16/3/2022 17:41,6,7,summer,136,11,male,45 - 54,0,0,1,0.5,1.1,1,0,1,1,0,0,23.86,0.15,70.85,23.71,19.3,29.3,0,8.3,67,27.27,60.5,26.6,19.1,24.2,23.52,23.71,0.18,-0.59,26,TRUE,23.2,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.59,0,-1,50,-0.11,0.20,0.44,0.50,17,2021
17/3/2022 8:06,6,4,summer,9,11,female,45 - 54,1,-1,1,0.5,1.7,1,1,1,1,0,0,23.96,0.31,69.32,24.28,19.5,30.5,0,11.2,65,28.3,58.5,26.5,20.7,25.2,24.91,24.3,0.52,0.41,26,TRUE,25.5,brisbane,australia,humid subtropical,air conditioned,office,0,-0.59,1,0,50,-0.51,0.85,0.92,0.77,8,2021
17/3/2022 9:18,6,7,summer,136,11,male,45 - 54,1,-1,1,0.5,1.7,1,0,1,1,0,0,24.59,0.2,69.33,24.54,19.5,30.5,0,11.2,65,28.3,58.5,26.5,20.7,25.2,24.46,24.54,0.41,0.6,26,TRUE,25.7,brisbane,australia,humid subtropical,air conditioned,office,1,-0.40,1,1,50,-0.11,0.20,0.44,0.50,9,2021
17/3/2022 9:21,6,8,summer,14,11,male,25 - 34,1,-1,1,1,1.1,0,0,1,1,0,1,24.69,0.06,70.86,24.61,19.5,30.5,0,11.2,65,28.3,58.5,26.5,20.7,25.2,24.55,24.61,0.09,0.75,26,TRUE,28.4,brisbane,australia,humid subtropical,air conditioned,office,1,-0.25,1,1,30,-0.03,0.31,0.56,0.95,9,2021
